id;BSSID;SSID;AvgRSSI;LocationID
2743;9c:53:22:40:4f:e9;TBAYTech;-92;48
2744;9c:53:22:40:4f:e8;TBAYTech;-72;48
2745;ae:53:22:40:4f:7a;NOSMConnect24;-71;48
2746;aa:53:22:40:4f:7a;NOSMConnect;-71;48
2747;c0:c1:c0:8e:e8:c5;unavailable;-88;48
2748;80:e0:1d:f6:a5:11;LakeheadU;-67;48
2749;80:e0:1d:f6:a5:12;eduroam;-67;48
2750;80:e0:1d:f6:a5:10;LU-Guest;-67;48
2751;80:e0:1d:f6:a5:13;LU-Events;-67;48
2752;80:e0:1d:f6:a5:14;Free Tbaytel WiFi;-67;48
2753;a4:6c:2a:d4:ba:42;eduroam;-75;48
2754;a4:6c:2a:d4:ba:43;LU-Events;-75;48
2755;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-74;48
2756;a4:6c:2a:d4:ba:40;LU-Guest;-75;48
2757;a4:6c:2a:d4:ba:41;LakeheadU;-76;48
2758;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-84;48
2759;80:e0:1d:f6:a5:1e;LakeheadU;-83;48
2760;80:e0:1d:f6:a5:1f;LU-Guest;-84;48
2761;80:e0:1d:f6:a5:1c;LU-Events;-84;48
2762;80:e0:1d:f6:a5:1d;eduroam;-84;48
2763;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-85;48
2764;9c:53:22:40:4f:7a;TBAYTech;-71;48
2765;a4:6c:2a:d3:f4:d0;LU-Guest;-78;48
2766;a4:6c:2a:d3:f4:d1;LakeheadU;-77;48
2767;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-77;48
2768;a4:6c:2a:d3:f4:d2;eduroam;-76;48
2769;a4:6c:2a:d3:f4:d3;LU-Events;-77;48
2770;80:e0:1d:ee:3f:00;LU-Guest;-54;48
2771;80:e0:1d:ee:3f:01;LakeheadU;-55;48
2772;80:e0:1d:ee:3f:02;eduroam;-55;48
2773;80:e0:1d:ee:3f:03;LU-Events;-55;48
2774;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-55;48
2775;80:e0:1d:ee:3f:0e;LakeheadU;-62;48
2776;80:e0:1d:ee:3f:0f;LU-Guest;-61;48
2777;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-62;48
2778;80:e0:1d:ee:3f:0c;LU-Events;-62;48
2779;80:e0:1d:ee:3f:0d;eduroam;-62;48
2780;a2:53:22:40:4f:e8;NOSMSecure;-75;48
2781;a2:53:22:40:4f:e9;NOSMSecure;-93;48
2782;80:e0:1d:e6:79:d3;LU-Events;-83;48
2783;10:8c:cf:44:26:b0;LU-Guest;-84;48
2784;a4:6c:2a:d4:be:3e;LakeheadU;-92;48
2785;a4:6c:2a:d4:be:3c;LU-Events;-92;48
2786;a4:6c:2a:d4:be:3d;eduroam;-92;48
2787;10:8c:cf:44:26:b4;Free Tbaytel WiFi;-84;48
2788;10:8c:cf:44:26:b3;LU-Events;-84;48
2789;80:e0:1d:f6:a4:dc;LU-Events;-88;48
2790;80:e0:1d:f6:a4:de;LakeheadU;-87;48
2791;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-56;48
2792;80:e0:1d:ac:8b:00;LU-Guest;-57;48
2793;80:e0:1d:f6:a4:d1;LakeheadU;-76;48
2794;80:e0:1d:f6:a4:d4;Free Tbaytel WiFi;-78;48
2795;ce:d7:19:24:c6:d5;LINKSYS-750-guest;-81;48
2796;ae:53:22:40:4f:e8;NOSMConnect24;-72;48
2797;80:e0:1d:ac:8b:0e;LakeheadU;-69;48
2798;80:e0:1d:ac:8b:0d;eduroam;-69;48
2799;80:e0:1d:ac:8b:0c;LU-Events;-68;48
2800;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-70;48
2801;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-90;48
2802;80:e0:1d:ac:8b:0f;LU-Guest;-68;48
2803;a4:6c:2a:d4:be:34;Free Tbaytel WiFi;-77;48
2804;a4:6c:2a:d4:be:32;eduroam;-77;48
2805;80:e0:1d:ee:3f:02;eduroam;-49;49
2806;80:e0:1d:ee:3f:00;LU-Guest;-49;49
2807;80:e0:1d:ee:3f:03;LU-Events;-49;49
2808;80:e0:1d:ee:3f:01;LakeheadU;-49;49
2809;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-50;49
2810;80:e0:1d:ac:8b:00;LU-Guest;-59;49
2811;80:e0:1d:ac:8b:02;eduroam;-59;49
2812;80:e0:1d:ac:8b:01;LakeheadU;-59;49
2813;80:e0:1d:ac:8b:03;LU-Events;-59;49
2814;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-60;49
2815;a4:6c:2a:d3:f2:80;LU-Guest;-62;49
2816;a4:6c:2a:d3:f2:81;LakeheadU;-63;49
2817;a4:6c:2a:d3:f2:83;LU-Events;-63;49
2818;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-64;49
2819;a4:6c:2a:d3:f2:82;eduroam;-65;49
2820;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-66;49
2821;aa:53:22:40:4f:e8;NOSMConnect;-66;49
2822;9c:53:22:40:4f:e8;TBAYTech;-67;49
2823;a6:53:22:40:4f:e8;eduroam;-67;49
2824;ae:53:22:40:4f:e8;NOSMConnect24;-67;49
2825;a2:53:22:40:4f:e8;NOSMSecure;-67;49
2826;80:e0:1d:f6:a5:14;Free Tbaytel WiFi;-68;49
2827;a4:6c:2a:d4:ba:42;eduroam;-72;49
2828;a4:6c:2a:d4:ba:41;LakeheadU;-72;49
2829;80:e0:1d:f6:a4:d4;Free Tbaytel WiFi;-72;49
2830;80:e0:1d:f6:a4:d0;LU-Guest;-73;49
2831;a4:6c:2a:d4:ba:43;LU-Events;-73;49
2832;80:e0:1d:f6:a4:d1;LakeheadU;-73;49
2833;a4:6c:2a:d4:ba:40;LU-Guest;-74;49
2834;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-74;49
2835;a4:6c:2a:d4:be:34;Free Tbaytel WiFi;-76;49
2836;a2:53:22:40:4f:7a;NOSMSecure;-78;49
2837;a4:6c:2a:d3:f4:d2;eduroam;-79;49
2838;a4:6c:2a:d3:f4:d0;LU-Guest;-79;49
2839;a6:53:22:40:4f:7a;eduroam;-79;49
2840;80:e0:1d:f6:a5:1f;LU-Guest;-81;49
2841;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-81;49
2842;80:e0:1d:f6:a5:1c;LU-Events;-82;49
2843;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-82;49
2844;80:e0:1d:f6:a5:1d;eduroam;-82;49
2845;80:e0:1d:f6:a5:1e;LakeheadU;-82;49
2846;82:f2:e0:d1:f9:74;portthru;-82;49
2847;80:e0:1d:f6:a4:de;LakeheadU;-85;49
2848;80:e0:1d:f6:a4:dc;LU-Events;-85;49
2849;9c:53:22:40:4f:e9;TBAYTech;-85;49
2850;aa:53:22:40:4f:e9;NOSMConnect;-85;49
2851;a6:53:22:40:4f:e9;eduroam;-85;49
2852;80:e0:1d:f6:a4:df;LU-Guest;-85;49
2853;80:e0:1d:f6:a4:db;Free Tbaytel WiFi;-85;49
2854;80:e0:1d:f6:a4:dd;eduroam;-85;49
2855;a2:53:22:40:4f:e9;NOSMSecure;-86;49
2856;ba:a3:32:e1:97:09;Xerox;-89;49
2857;a4:6c:2a:d3:f2:8d;eduroam;-92;49
2858;a4:6c:2a:d3:f2:8e;LakeheadU;-92;49
2859;a4:6c:2a:d3:f2:8c;LU-Events;-92;49
2860;9c:53:22:40:4f:7b;TBAYTech;-92;49
2861;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-93;49
2862;aa:53:22:40:4f:7b;NOSMConnect;-93;49
2863;a6:53:22:40:4f:7b;eduroam;-93;49
2864;a2:53:22:40:4f:7b;NOSMSecure;-93;49
2865;a4:6c:2a:d3:f2:8c;LU-Events;-88;50
2866;a4:6c:2a:d3:f2:8e;LakeheadU;-89;50
2867;a4:6c:2a:d3:f2:8d;eduroam;-89;50
2868;ae:53:22:40:4f:80;NOSMConnect24;-76;50
2869;a4:6c:2a:d3:f2:81;LakeheadU;-70;50
2870;a4:6c:2a:d3:f2:80;LU-Guest;-70;50
2871;a4:6c:2a:d3:f2:83;LU-Events;-70;50
2872;a4:6c:2a:d3:f2:82;eduroam;-70;50
2873;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-70;50
2874;aa:53:22:40:4f:e9;NOSMConnect;-83;50
2875;aa:53:22:40:4f:e8;NOSMConnect;-64;50
2876;00:42:68:59:8b:ff;LU-Guest;-86;50
2877;a6:53:22:40:4f:e9;eduroam;-83;50
2878;a6:53:22:40:4f:e8;eduroam;-66;50
2879;00:42:68:59:8b:fc;LU-Events;-86;50
2880;00:42:68:59:8b:fb;Free Tbaytel WiFi;-86;50
2881;00:42:68:59:8b:fe;LakeheadU;-87;50
2882;00:42:68:59:8b:fd;eduroam;-86;50
2883;9c:53:22:40:4f:e9;TBAYTech;-83;50
2884;9c:53:22:40:4f:e8;TBAYTech;-63;50
2885;ae:53:22:40:4f:7a;NOSMConnect24;-73;50
2886;aa:53:22:40:4f:7a;NOSMConnect;-73;50
2887;ca:5a:b0:3d:73:c3;;-68;50
2888;c8:d7:19:24:c6:d7;LINKSYS-750;-89;50
2889;c8:d7:19:24:c6:d5;LINKSYS-750;-73;50
2890;80:e0:1d:f6:a5:11;LakeheadU;-70;50
2891;80:e0:1d:f6:a5:12;eduroam;-69;50
2892;80:e0:1d:f6:a5:10;LU-Guest;-69;50
2893;80:e0:1d:f6:a5:13;LU-Events;-69;50
2894;a4:6c:2a:d4:bb:03;LU-Events;-86;50
2895;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-81;50
2896;80:e0:1d:f6:a5:1e;LakeheadU;-81;50
2897;80:e0:1d:f6:a5:1f;LU-Guest;-81;50
2898;80:e0:1d:f6:a5:1c;LU-Events;-81;50
2899;80:e0:1d:f6:a5:1d;eduroam;-81;50
2900;9c:53:22:40:4f:7a;TBAYTech;-77;50
2901;a6:53:22:40:4f:80;eduroam;-76;50
2902;a6:53:22:40:4f:7a;eduroam;-73;50
2903;9c:53:22:40:4f:80;TBAYTech;-75;50
2904;a4:6c:2a:d3:f4:d0;LU-Guest;-76;50
2905;a4:6c:2a:d3:f4:d2;eduroam;-77;50
2906;80:e0:1d:ee:3f:00;LU-Guest;-42;50
2907;80:e0:1d:ee:3f:01;LakeheadU;-41;50
2908;80:e0:1d:ee:3f:02;eduroam;-45;50
2909;80:e0:1d:ee:3f:03;LU-Events;-40;50
2910;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-41;50
2911;80:e0:1d:ee:3f:0e;LakeheadU;-54;50
2912;80:e0:1d:ee:3f:0f;LU-Guest;-54;50
2913;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-54;50
2914;80:e0:1d:ee:3f:0c;LU-Events;-54;50
2915;80:e0:1d:ee:3f:0d;eduroam;-86;50
2916;a2:53:22:40:4f:e8;NOSMSecure;-66;50
2917;a2:53:22:40:4f:e9;NOSMSecure;-83;50
2918;ba:a3:32:e1:97:09;Xerox;-66;50
2919;aa:53:22:40:4f:80;NOSMConnect;-78;50
2920;80:e0:1d:e6:79:d2;eduroam;-77;50
2921;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-76;50
2922;a4:6c:2a:d4:be:3e;LakeheadU;-85;50
2923;a4:6c:2a:d4:be:3f;LU-Guest;-85;50
2924;a4:6c:2a:d4:be:3c;LU-Events;-85;50
2925;a4:6c:2a:d4:be:3d;eduroam;-85;50
2926;a4:6c:2a:d4:be:3b;Free Tbaytel WiFi;-84;50
2927;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-87;50
2928;80:e0:1d:f6:a4:db;Free Tbaytel WiFi;-73;50
2929;80:e0:1d:f6:a4:dd;eduroam;-74;50
2930;80:e0:1d:f6:a4:dc;LU-Events;-74;50
2931;80:e0:1d:f6:a4:df;LU-Guest;-73;50
2932;80:e0:1d:e6:79:de;LakeheadU;-87;50
2933;80:e0:1d:f6:a4:de;LakeheadU;-74;50
2934;80:e0:1d:e6:79:dd;eduroam;-86;50
2935;80:e0:1d:e6:79:dc;LU-Events;-86;50
2936;a2:53:22:40:4f:80;NOSMSecure;-77;50
2937;a2:53:22:40:4f:7a;NOSMSecure;-73;50
2938;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-59;50
2939;80:e0:1d:ac:8b:03;LU-Events;-59;50
2940;80:e0:1d:ac:8b:02;eduroam;-58;50
2941;80:e0:1d:ac:8b:01;LakeheadU;-59;50
2942;80:e0:1d:ac:8b:00;LU-Guest;-58;50
2943;80:e0:1d:f6:a4:d0;LU-Guest;-65;50
2944;ce:d7:19:24:c6:d5;LINKSYS-750-guest;-71;50
2945;ae:53:22:40:4f:e8;NOSMConnect24;-64;50
2946;80:e0:1d:ac:8b:0e;LakeheadU;-72;50
2947;80:e0:1d:ac:8b:0d;eduroam;-71;50
2948;82:f2:e0:d1:f9:74;portthru;-73;50
2949;80:e0:1d:ac:8b:0c;LU-Events;-72;50
2950;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-69;50
2951;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-88;50
2952;6c:5a:b0:3d:73:c1;Quanser_UVS;-71;50
2953;80:e0:1d:ac:8b:0f;LU-Guest;-72;50
2954;a4:6c:2a:d4:be:30;LU-Guest;-71;50
2955;a4:6c:2a:d4:be:34;Free Tbaytel WiFi;-72;50
2956;a4:6c:2a:d4:be:31;LakeheadU;-73;50
2957;a4:6c:2a:d4:be:32;eduroam;-73;50
2958;80:e0:1d:ee:3f:03;LU-Events;-40;51
2959;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-41;51
2960;80:e0:1d:ee:3f:01;LakeheadU;-41;51
2961;80:e0:1d:ee:3f:00;LU-Guest;-42;51
2962;80:e0:1d:ee:3f:02;eduroam;-45;51
2963;80:e0:1d:ee:3f:0f;LU-Guest;-54;51
2964;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-54;51
2965;80:e0:1d:ee:3f:0e;LakeheadU;-54;51
2966;80:e0:1d:ee:3f:0c;LU-Events;-54;51
2967;80:e0:1d:ac:8b:00;LU-Guest;-58;51
2968;80:e0:1d:ac:8b:02;eduroam;-58;51
2969;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-59;51
2970;80:e0:1d:ac:8b:01;LakeheadU;-59;51
2971;80:e0:1d:ac:8b:03;LU-Events;-59;51
2972;9c:53:22:40:4f:e8;TBAYTech;-63;51
2973;ae:53:22:40:4f:e8;NOSMConnect24;-64;51
2974;aa:53:22:40:4f:e8;NOSMConnect;-64;51
2975;80:e0:1d:f6:a4:d0;LU-Guest;-65;51
2976;a6:53:22:40:4f:e8;eduroam;-66;51
2977;ba:a3:32:e1:97:09;Xerox;-66;51
2978;a2:53:22:40:4f:e8;NOSMSecure;-66;51
2979;ca:5a:b0:3d:73:c3;;-68;51
2980;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-69;51
2981;80:e0:1d:f6:a5:10;LU-Guest;-69;51
2982;80:e0:1d:f6:a5:12;eduroam;-69;51
2983;80:e0:1d:f6:a5:13;LU-Events;-69;51
2984;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-70;51
2985;a4:6c:2a:d3:f2:82;eduroam;-70;51
2986;a4:6c:2a:d3:f2:80;LU-Guest;-70;51
2987;a4:6c:2a:d3:f2:81;LakeheadU;-70;51
2988;a4:6c:2a:d3:f2:83;LU-Events;-70;51
2989;80:e0:1d:f6:a5:11;LakeheadU;-70;51
2990;ce:d7:19:24:c6:d5;LINKSYS-750-guest;-71;51
2991;6c:5a:b0:3d:73:c1;Quanser_UVS;-71;51
2992;a4:6c:2a:d4:be:30;LU-Guest;-71;51
2993;80:e0:1d:ac:8b:0d;eduroam;-71;51
2994;a4:6c:2a:d4:be:34;Free Tbaytel WiFi;-72;51
2995;80:e0:1d:ac:8b:0f;LU-Guest;-72;51
2996;80:e0:1d:ac:8b:0e;LakeheadU;-72;51
2997;80:e0:1d:ac:8b:0c;LU-Events;-72;51
2998;82:f2:e0:d1:f9:74;portthru;-73;51
2999;80:e0:1d:f6:a4:df;LU-Guest;-73;51
3000;a6:53:22:40:4f:7a;eduroam;-73;51
3001;a2:53:22:40:4f:7a;NOSMSecure;-73;51
3002;80:e0:1d:f6:a4:db;Free Tbaytel WiFi;-73;51
3003;ae:53:22:40:4f:7a;NOSMConnect24;-73;51
3004;aa:53:22:40:4f:7a;NOSMConnect;-73;51
3005;c8:d7:19:24:c6:d5;LINKSYS-750;-73;51
3006;a4:6c:2a:d4:be:32;eduroam;-73;51
3007;a4:6c:2a:d4:be:31;LakeheadU;-73;51
3008;80:e0:1d:f6:a4:de;LakeheadU;-74;51
3009;80:e0:1d:f6:a4:dc;LU-Events;-74;51
3010;80:e0:1d:f6:a4:dd;eduroam;-74;51
3011;9c:53:22:40:4f:80;TBAYTech;-75;51
3012;a4:6c:2a:d3:f4:d0;LU-Guest;-76;51
3013;ae:53:22:40:4f:80;NOSMConnect24;-76;51
3014;a6:53:22:40:4f:80;eduroam;-76;51
3015;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-76;51
3016;a4:6c:2a:d3:f4:d2;eduroam;-77;51
3017;9c:53:22:40:4f:7a;TBAYTech;-77;51
3018;a2:53:22:40:4f:80;NOSMSecure;-77;51
3019;80:e0:1d:e6:79:d2;eduroam;-77;51
3020;aa:53:22:40:4f:80;NOSMConnect;-78;51
3021;80:e0:1d:f6:a5:1f;LU-Guest;-81;51
3022;80:e0:1d:f6:a5:1c;LU-Events;-81;51
3023;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-81;51
3024;80:e0:1d:f6:a5:1d;eduroam;-81;51
3025;80:e0:1d:f6:a5:1e;LakeheadU;-81;51
3026;9c:53:22:40:4f:e9;TBAYTech;-83;51
3027;aa:53:22:40:4f:e9;NOSMConnect;-83;51
3028;a6:53:22:40:4f:e9;eduroam;-83;51
3029;a2:53:22:40:4f:e9;NOSMSecure;-83;51
3030;a4:6c:2a:d4:be:3b;Free Tbaytel WiFi;-84;51
3031;a4:6c:2a:d4:be:3d;eduroam;-85;51
3032;a4:6c:2a:d4:be:3e;LakeheadU;-85;51
3033;a4:6c:2a:d4:be:3c;LU-Events;-85;51
3034;a4:6c:2a:d4:be:3f;LU-Guest;-85;51
3035;a4:6c:2a:d4:bb:03;LU-Events;-86;51
3036;00:42:68:59:8b:fb;Free Tbaytel WiFi;-86;51
3037;00:42:68:59:8b:ff;LU-Guest;-86;51
3038;00:42:68:59:8b:fc;LU-Events;-86;51
3039;00:42:68:59:8b:fd;eduroam;-86;51
3040;80:e0:1d:ee:3f:0d;eduroam;-86;51
3041;80:e0:1d:e6:79:dc;LU-Events;-86;51
3042;80:e0:1d:e6:79:dd;eduroam;-86;51
3043;00:42:68:59:8b:fe;LakeheadU;-87;51
3044;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-87;51
3045;80:e0:1d:e6:79:de;LakeheadU;-87;51
3046;a4:6c:2a:d3:f2:8c;LU-Events;-88;51
3047;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-88;51
3048;a4:6c:2a:d3:f2:8d;eduroam;-89;51
3049;a4:6c:2a:d3:f2:8e;LakeheadU;-89;51
3050;c8:d7:19:24:c6:d7;LINKSYS-750;-89;51
3051;a4:6c:2a:d3:f2:8c;LU-Events;-93;52
3052;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-93;52
3053;a4:6c:2a:d3:f2:8e;LakeheadU;-93;52
3054;a4:6c:2a:d3:f2:81;LakeheadU;-74;52
3055;a4:6c:2a:d3:f2:80;LU-Guest;-74;52
3056;a4:6c:2a:d3:f2:83;LU-Events;-74;52
3057;a4:6c:2a:d3:f2:82;eduroam;-74;52
3058;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-75;52
3059;aa:53:22:40:4f:e9;NOSMConnect;-82;52
3060;aa:53:22:40:4f:e8;NOSMConnect;-63;52
3061;00:42:68:59:8b:ff;LU-Guest;-87;52
3062;a6:53:22:40:4f:e9;eduroam;-82;52
3063;a6:53:22:40:4f:e8;eduroam;-63;52
3064;00:42:68:59:8b:fc;LU-Events;-87;52
3065;00:42:68:59:8b:fb;Free Tbaytel WiFi;-86;52
3066;00:42:68:59:8b:fe;LakeheadU;-86;52
3067;9c:53:22:40:4f:e9;TBAYTech;-82;52
3068;9c:53:22:40:4f:e8;TBAYTech;-62;52
3069;ae:53:22:40:4f:7a;NOSMConnect24;-74;52
3070;ca:5a:b0:3d:73:c3;;-77;52
3071;c8:d7:19:24:c6:d7;LINKSYS-750;-90;52
3072;80:e0:1d:f6:a5:11;LakeheadU;-66;52
3073;80:e0:1d:f6:a5:12;eduroam;-66;52
3074;80:e0:1d:f6:a5:10;LU-Guest;-66;52
3075;80:e0:1d:f6:a5:13;LU-Events;-66;52
3076;80:e0:1d:f6:a5:14;Free Tbaytel WiFi;-66;52
3077;a4:6c:2a:d4:bb:03;LU-Events;-83;52
3078;a4:6c:2a:d4:bb:04;Free Tbaytel WiFi;-83;52
3079;a4:6c:2a:d4:bb:00;LU-Guest;-83;52
3080;a4:6c:2a:d4:bb:01;LakeheadU;-83;52
3081;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-79;52
3082;80:e0:1d:f6:a5:1e;LakeheadU;-79;52
3083;80:e0:1d:f6:a5:1f;LU-Guest;-78;52
3084;80:e0:1d:f6:a5:1c;LU-Events;-79;52
3085;80:e0:1d:f6:a5:1d;eduroam;-79;52
3086;80:e0:1d:ee:3f:00;LU-Guest;-48;52
3087;80:e0:1d:ee:3f:01;LakeheadU;-48;52
3088;80:e0:1d:ee:3f:02;eduroam;-49;52
3089;80:e0:1d:ee:3f:03;LU-Events;-48;52
3090;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-48;52
3091;80:e0:1d:ee:3f:0e;LakeheadU;-57;52
3092;80:e0:1d:ee:3f:0f;LU-Guest;-57;52
3093;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-58;52
3094;80:e0:1d:ee:3f:0c;LU-Events;-57;52
3095;80:e0:1d:ee:3f:0d;eduroam;-57;52
3096;a2:53:22:40:4f:e8;NOSMSecure;-63;52
3097;a2:53:22:40:4f:e9;NOSMSecure;-82;52
3098;ba:a3:32:e1:97:09;Xerox;-79;52
3099;80:e0:1d:e6:79:d0;LU-Guest;-76;52
3100;a4:6c:2a:d4:be:3e;LakeheadU;-81;52
3101;a4:6c:2a:d4:be:3c;LU-Events;-81;52
3102;a4:6c:2a:d4:be:3d;eduroam;-81;52
3103;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-83;52
3104;80:e0:1d:f6:a4:db;Free Tbaytel WiFi;-85;52
3105;80:e0:1d:f6:a4:dd;eduroam;-86;52
3106;80:e0:1d:f6:a4:dc;LU-Events;-85;52
3107;80:e0:1d:f6:a4:df;LU-Guest;-85;52
3108;80:e0:1d:e6:79:de;LakeheadU;-83;52
3109;80:e0:1d:f6:a4:de;LakeheadU;-85;52
3110;80:e0:1d:e6:79:dd;eduroam;-83;52
3111;80:e0:1d:e6:79:dc;LU-Events;-83;52
3112;a2:53:22:40:4f:7a;NOSMSecure;-74;52
3113;80:e0:1d:ac:8b:03;LU-Events;-70;52
3114;80:e0:1d:ac:8b:00;LU-Guest;-70;52
3115;80:e0:1d:f6:a4:d0;LU-Guest;-62;52
3116;80:e0:1d:f6:a4:d2;eduroam;-63;52
3117;80:e0:1d:f6:a4:d1;LakeheadU;-62;52
3118;80:e0:1d:f6:a4:d4;Free Tbaytel WiFi;-62;52
3119;ae:53:22:40:4f:e8;NOSMConnect24;-63;52
3120;80:e0:1d:ac:8b:0e;LakeheadU;-84;52
3121;82:f2:e0:d1:f9:74;portthru;-78;52
3122;80:e0:1d:ac:8b:0c;LU-Events;-84;52
3123;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-82;52
3124;80:e0:1d:ac:8b:0f;LU-Guest;-83;52
3125;a4:6c:2a:d3:f2:8c;LU-Events;-93;53
3126;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-93;53
3127;a4:6c:2a:d3:f2:8e;LakeheadU;-93;53
3128;a4:6c:2a:d3:f2:81;LakeheadU;-74;53
3129;a4:6c:2a:d3:f2:80;LU-Guest;-74;53
3130;a4:6c:2a:d3:f2:83;LU-Events;-74;53
3131;a4:6c:2a:d3:f2:82;eduroam;-74;53
3132;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-75;53
3133;aa:53:22:40:4f:e9;NOSMConnect;-82;53
3134;aa:53:22:40:4f:e8;NOSMConnect;-63;53
3135;00:42:68:59:8b:ff;LU-Guest;-87;53
3136;a6:53:22:40:4f:e9;eduroam;-82;53
3137;a6:53:22:40:4f:e8;eduroam;-63;53
3138;00:42:68:59:8b:fc;LU-Events;-87;53
3139;00:42:68:59:8b:fb;Free Tbaytel WiFi;-86;53
3140;00:42:68:59:8b:fe;LakeheadU;-86;53
3141;9c:53:22:40:4f:e9;TBAYTech;-82;53
3142;9c:53:22:40:4f:e8;TBAYTech;-62;53
3143;ae:53:22:40:4f:7a;NOSMConnect24;-74;53
3144;ca:5a:b0:3d:73:c3;;-77;53
3145;c8:d7:19:24:c6:d7;LINKSYS-750;-90;53
3146;80:e0:1d:f6:a5:11;LakeheadU;-66;53
3147;80:e0:1d:f6:a5:12;eduroam;-66;53
3148;80:e0:1d:f6:a5:10;LU-Guest;-66;53
3149;80:e0:1d:f6:a5:13;LU-Events;-66;53
3150;80:e0:1d:f6:a5:14;Free Tbaytel WiFi;-66;53
3151;a4:6c:2a:d4:bb:03;LU-Events;-83;53
3152;a4:6c:2a:d4:bb:04;Free Tbaytel WiFi;-83;53
3153;a4:6c:2a:d4:bb:00;LU-Guest;-83;53
3154;a4:6c:2a:d4:bb:01;LakeheadU;-83;53
3155;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-79;53
3156;80:e0:1d:f6:a5:1e;LakeheadU;-79;53
3157;80:e0:1d:f6:a5:1f;LU-Guest;-78;53
3158;80:e0:1d:f6:a5:1c;LU-Events;-79;53
3159;80:e0:1d:f6:a5:1d;eduroam;-79;53
3160;80:e0:1d:ee:3f:00;LU-Guest;-48;53
3161;80:e0:1d:ee:3f:01;LakeheadU;-48;53
3162;80:e0:1d:ee:3f:02;eduroam;-49;53
3163;80:e0:1d:ee:3f:03;LU-Events;-48;53
3164;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-48;53
3165;80:e0:1d:ee:3f:0e;LakeheadU;-57;53
3166;80:e0:1d:ee:3f:0f;LU-Guest;-57;53
3167;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-58;53
3168;80:e0:1d:ee:3f:0c;LU-Events;-57;53
3169;80:e0:1d:ee:3f:0d;eduroam;-57;53
3170;a2:53:22:40:4f:e8;NOSMSecure;-63;53
3171;a2:53:22:40:4f:e9;NOSMSecure;-82;53
3172;ba:a3:32:e1:97:09;Xerox;-79;53
3173;80:e0:1d:e6:79:d0;LU-Guest;-76;53
3174;a4:6c:2a:d4:be:3e;LakeheadU;-81;53
3175;a4:6c:2a:d4:be:3c;LU-Events;-81;53
3176;a4:6c:2a:d4:be:3d;eduroam;-81;53
3177;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-83;53
3178;80:e0:1d:f6:a4:db;Free Tbaytel WiFi;-85;53
3179;80:e0:1d:f6:a4:dd;eduroam;-86;53
3180;80:e0:1d:f6:a4:dc;LU-Events;-85;53
3181;80:e0:1d:f6:a4:df;LU-Guest;-85;53
